,STATION,ELEMENT,YEAR,TIMEFUNCTION,MDFUNCTION,VALUE,FLAG_REPEAT,FLAG_INTERRUPTED,Unnamed: 8
8620,0-203-0-11514,T,1954,14:00,MAX,31.2,,,
8624,0-203-0-11514,T,1954,14:00,MIN,-12.6,,,
8628,0-203-0-11514,T,1954,21:00,AVG,9.0,,,
8632,0-203-0-11514,T,1954,21:00,MAX,25.3,,,
8636,0-203-0-11514,T,1954,21:00,MIN,-16.3,,,
8640,0-203-0-11514,T,1955,AVG,AVG,8.9,,,
8644,0-203-0-11514,T,1955,AVG,MAX,24.9,,,
8648,0-203-0-11514,T,1955,AVG,MIN,-9.2,,,
8652,0-203-0-11514,T,1955,07:00,AVG,6.7,,,
8656,0-203-0-11514,T,1955,07:00,MAX,21.4,,,
8660,0-203-0-11514,T,1955,07:00,MIN,-13.0,,,
8664,0-203-0-11514,T,1955,14:00,AVG,11.5,,,
8668,0-203-0-11514,T,1955,14:00,MAX,29.4,,,
8672,0-203-0-11514,T,1955,14:00,MIN,-9.3,,,
8676,0-203-0-11514,T,1955,21:00,AVG,8.7,,,
8680,0-203-0-11514,T,1955,21:00,MAX,25.7,,,
8684,0-203-0-11514,T,1955,21:00,MIN,-9.6,,,
8688,0-203-0-11514,T,1956,AVG,AVG,8.3,,,
8692,0-203-0-11514,T,1956,AVG,MAX,23.2,,,
8696,0-203-0-11514,T,1956,AVG,MIN,-21.9,,,
8700,0-203-0-11514,T,1956,07:00,AVG,5.9,,,
8704,0-203-0-11514,T,1956,07:00,MAX,21.8,,,
8708,0-203-0-11514,T,1956,07:00,MIN,-24.2,,,
8712,0-203-0-11514,T,1956,14:00,AVG,10.8,,,
8716,0-203-0-11514,T,1956,14:00,MAX,28.4,,,
8720,0-203-0-11514,T,1956,14:00,MIN,-20.4,,,
8724,0-203-0-11514,T,1956,21:00,AVG,8.1,,,
8728,0-203-0-11514,T,1956,21:00,MAX,23.8,,,
8732,0-203-0-11514,T,1956,21:00,MIN,-22.6,,,
8736,0-203-0-11514,T,1957,AVG,AVG,10.1,,,
8740,0-203-0-11514,T,1957,AVG,MAX,30.6,,,
8744,0-203-0-11514,T,1957,AVG,MIN,-8.3,,,
8748,0-203-0-11514,T,1957,07:00,AVG,7.6,,,
8752,0-203-0-11514,T,1957,07:00,MAX,25.6,,,
8756,0-203-0-11514,T,1957,07:00,MIN,-11.5,,,
8760,0-203-0-11514,T,1957,14:00,AVG,12.7,,,
8764,0-203-0-11514,T,1957,14:00,MAX,35.9,,,
8768,0-203-0-11514,T,1957,14:00,MIN,-6.5,,,
8772,0-203-0-11514,T,1957,21:00,AVG,9.9,,,
8776,0-203-0-11514,T,1957,21:00,MAX,30.6,,,
8780,0-203-0-11514,T,1957,21:00,MIN,-8.2,,,
8784,0-203-0-11514,T,1958,AVG,AVG,9.7,,,
8788,0-203-0-11514,T,1958,AVG,MAX,27.3,,,
8792,0-203-0-11514,T,1958,AVG,MIN,-6.7,,,
8796,0-203-0-11514,T,1958,07:00,AVG,7.6,,,
8800,0-203-0-11514,T,1958,07:00,MAX,23.4,,,
8804,0-203-0-11514,T,1958,07:00,MIN,-10.6,,,
8808,0-203-0-11514,T,1958,14:00,AVG,12.2,,,
8812,0-203-0-11514,T,1958,14:00,MAX,31.4,,,
8816,0-203-0-11514,T,1958,14:00,MIN,-6.0,,,
8820,0-203-0-11514,T,1958,21:00,AVG,9.5,,,
8824,0-203-0-11514,T,1958,21:00,MAX,27.1,,,
8828,0-203-0-11514,T,1958,21:00,MIN,-7.3,,,
8832,0-203-0-11514,T,1959,AVG,AVG,10.2,,,
8836,0-203-0-11514,T,1959,AVG,MAX,28.1,,,
8840,0-203-0-11514,T,1959,AVG,MIN,-6.4,,,
8844,0-203-0-11514,T,1959,07:00,AVG,7.4,,,
8848,0-203-0-11514,T,1959,07:00,MAX,24.2,,,
8852,0-203-0-11514,T,1959,07:00,MIN,-11.5,,,
8856,0-203-0-11514,T,1959,14:00,AVG,13.2,,,
8860,0-203-0-11514,T,1959,14:00,MAX,33.4,,,
8864,0-203-0-11514,T,1959,14:00,MIN,-5.3,,,
8868,0-203-0-11514,T,1959,21:00,AVG,10.2,,,
8872,0-203-0-11514,T,1959,21:00,MAX,28.3,,,
8876,0-203-0-11514,T,1959,21:00,MIN,-6.4,,,
8880,0-203-0-11514,T,1960,AVG,AVG,9.8,,,
8884,0-203-0-11514,T,1960,AVG,MAX,24.6,,,
8888,0-203-0-11514,T,1960,AVG,MIN,-13.1,,,
8892,0-203-0-11514,T,1960,07:00,AVG,7.5,,,
8896,0-203-0-11514,T,1960,07:00,MAX,20.9,,,
8900,0-203-0-11514,T,1960,07:00,MIN,-15.4,,,
8904,0-203-0-11514,T,1960,14:00,AVG,12.3,,,
8908,0-203-0-11514,T,1960,14:00,MAX,31.3,,,
8912,0-203-0-11514,T,1960,14:00,MIN,-10.3,,,
8916,0-203-0-11514,T,1960,21:00,AVG,9.6,,,
8920,0-203-0-11514,T,1960,21:00,MAX,24.2,,,
8924,0-203-0-11514,T,1960,21:00,MIN,-14.0,,,
8928,0-203-0-11514,T,1961,AVG,AVG,10.4,,,
8932,0-203-0-11514,T,1961,AVG,MAX,25.5,,,
8936,0-203-0-11514,T,1961,AVG,MIN,-12.9,,,
8940,0-203-0-11514,T,1961,07:00,AVG,8.0,,,
8944,0-203-0-11514,T,1961,07:00,MAX,22.3,,,
8948,0-203-0-11514,T,1961,07:00,MIN,-15.9,,,
8952,0-203-0-11514,T,1961,14:00,AVG,13.1,,,
8956,0-203-0-11514,T,1961,14:00,MAX,32.0,,,
8960,0-203-0-11514,T,1961,14:00,MIN,-11.2,,,
8964,0-203-0-11514,T,1961,21:00,AVG,10.1,,,
8968,0-203-0-11514,T,1961,21:00,MAX,26.4,,,
8972,0-203-0-11514,T,1961,21:00,MIN,-13.0,,,
8976,0-203-0-11514,T,1962,AVG,AVG,8.8,,,
8980,0-203-0-11514,T,1962,AVG,MAX,25.5,,,
8984,0-203-0-11514,T,1962,AVG,MIN,-12.5,,,
8988,0-203-0-11514,T,1962,07:00,AVG,6.5,,,
8992,0-203-0-11514,T,1962,07:00,MAX,22.1,,,
8996,0-203-0-11514,T,1962,07:00,MIN,-13.2,*,,
9000,0-203-0-11514,T,1962,14:00,AVG,11.4,,,
9004,0-203-0-11514,T,1962,14:00,MAX,32.1,,,
9008,0-203-0-11514,T,1962,14:00,MIN,-10.6,,,
9012,0-203-0-11514,T,1962,21:00,AVG,8.6,,,
9016,0-203-0-11514,T,1962,21:00,MAX,25.6,,,
9020,0-203-0-11514,T,1962,21:00,MIN,-13.6,,,
9024,0-203-0-11514,T,1963,AVG,AVG,9.0,,,
9028,0-203-0-11514,T,1963,AVG,MAX,27.4,,,
9032,0-203-0-11514,T,1963,AVG,MIN,-12.7,,,
9036,0-203-0-11514,T,1963,07:00,AVG,6.5,,,
9040,0-203-0-11514,T,1963,07:00,MAX,22.4,,,
9044,0-203-0-11514,T,1963,07:00,MIN,-16.6,,,
9048,0-203-0-11514,T,1963,14:00,AVG,11.8,,,
9052,0-203-0-11514,T,1963,14:00,MAX,32.5,,,
9056,0-203-0-11514,T,1963,14:00,MIN,-11.4,,,
9060,0-203-0-11514,T,1963,21:00,AVG,8.8,,,
9064,0-203-0-11514,T,1963,21:00,MAX,27.8,*,,
9068,0-203-0-11514,T,1963,21:00,MIN,-13.9,,,
9072,0-203-0-11514,T,1964,AVG,AVG,9.6,,,
9076,0-203-0-11514,T,1964,AVG,MAX,26.3,,,
9080,0-203-0-11514,T,1964,AVG,MIN,-12.9,,,
9084,0-203-0-11514,T,1964,07:00,AVG,7.1,,,
9088,0-203-0-11514,T,1964,07:00,MAX,24.2,,,
9092,0-203-0-11514,T,1964,07:00,MIN,-15.4,,,
9096,0-203-0-11514,T,1964,14:00,AVG,12.2,,,
9100,0-203-0-11514,T,1964,14:00,MAX,32.7,,,
9104,0-203-0-11514,T,1964,14:00,MIN,-12.3,,,
9108,0-203-0-11514,T,1964,21:00,AVG,9.6,,,
9112,0-203-0-11514,T,1964,21:00,MAX,27.1,,,
9116,0-203-0-11514,T,1964,21:00,MIN,-12.3,,,
9120,0-203-0-11514,T,1965,AVG,AVG,9.1,,,
9124,0-203-0-11514,T,1965,AVG,MAX,27.0,,,
9128,0-203-0-11514,T,1965,AVG,MIN,-5.6,,,
9132,0-203-0-11514,T,1965,07:00,AVG,6.8,,,
9136,0-203-0-11514,T,1965,07:00,MAX,22.0,,,
9140,0-203-0-11514,T,1965,07:00,MIN,-9.0,,,
9144,0-203-0-11514,T,1965,14:00,AVG,11.5,,,
9148,0-203-0-11514,T,1965,14:00,MAX,31.7,,,
9152,0-203-0-11514,T,1965,14:00,MIN,-3.0,*,,
9156,0-203-0-11514,T,1965,21:00,AVG,8.9,,,
9160,0-203-0-11514,T,1965,21:00,MAX,27.4,,,
9164,0-203-0-11514,T,1965,21:00,MIN,-5.6,,,
9168,0-203-0-11514,T,1966,AVG,AVG,10.4,,,
9172,0-203-0-11514,T,1966,AVG,MAX,26.1,,,
9176,0-203-0-11514,T,1966,AVG,MIN,-9.9,,,
9180,0-203-0-11514,T,1966,07:00,AVG,8.2,,,
9184,0-203-0-11514,T,1966,07:00,MAX,21.2,,,
9188,0-203-0-11514,T,1966,07:00,MIN,-13.4,,,
9192,0-203-0-11514,T,1966,14:00,AVG,12.8,,,
9196,0-203-0-11514,T,1966,14:00,MAX,31.3,,,
9200,0-203-0-11514,T,1966,14:00,MIN,-8.4,,,
9204,0-203-0-11514,T,1966,21:00,AVG,10.2,,,
9208,0-203-0-11514,T,1966,21:00,MAX,26.6,,,
9212,0-203-0-11514,T,1966,21:00,MIN,-10.3,,,
9216,0-203-0-11514,T,1967,AVG,AVG,10.7,,,
9220,0-203-0-11514,T,1967,AVG,MAX,28.0,,,
9224,0-203-0-11514,T,1967,AVG,MIN,-9.3,,,
9228,0-203-0-11514,T,1967,07:00,AVG,8.3,,,
9232,0-203-0-11514,T,1967,07:00,MAX,24.1,,,
9236,0-203-0-11514,T,1967,07:00,MIN,-13.8,,,
9240,0-203-0-11514,T,1967,14:00,AVG,13.4,,,
9244,0-203-0-11514,T,1967,14:00,MAX,33.8,,,
9248,0-203-0-11514,T,1967,14:00,MIN,-8.6,,,
9252,0-203-0-11514,T,1967,21:00,AVG,10.5,,,
9256,0-203-0-11514,T,1967,21:00,MAX,27.7,,,
9260,0-203-0-11514,T,1967,21:00,MIN,-8.9,,,
9264,0-203-0-11514,T,1968,AVG,AVG,9.8,,,
9268,0-203-0-11514,T,1968,AVG,MAX,26.3,,,
9272,0-203-0-11514,T,1968,AVG,MIN,-9.6,,,
9276,0-203-0-11514,T,1968,07:00,AVG,7.6,,,
9280,0-203-0-11514,T,1968,07:00,MAX,22.3,,,
9284,0-203-0-11514,T,1968,07:00,MIN,-12.1,,,
9288,0-203-0-11514,T,1968,14:00,AVG,12.4,,,
9292,0-203-0-11514,T,1968,14:00,MAX,33.1,,,
9296,0-203-0-11514,T,1968,14:00,MIN,-9.5,,,
9300,0-203-0-11514,T,1968,21:00,AVG,9.6,,,
9304,0-203-0-11514,T,1968,21:00,MAX,27.0,,,
9308,0-203-0-11514,T,1968,21:00,MIN,-10.6,,,
9312,0-203-0-11514,T,1969,AVG,AVG,9.3,,,
9316,0-203-0-11514,T,1969,AVG,MAX,27.0,,,
9320,0-203-0-11514,T,1969,AVG,MIN,-17.0,,,
9324,0-203-0-11514,T,1969,07:00,AVG,6.8,,,
9328,0-203-0-11514,T,1969,07:00,MAX,21.9,,,
9332,0-203-0-11514,T,1969,07:00,MIN,-18.7,,,
9336,0-203-0-11514,T,1969,14:00,AVG,12.1,,,
9340,0-203-0-11514,T,1969,14:00,MAX,32.6,,,
9344,0-203-0-11514,T,1969,14:00,MIN,-16.2,,,
9348,0-203-0-11514,T,1969,21:00,AVG,9.1,,,
9352,0-203-0-11514,T,1969,21:00,MAX,27.2,,,
9356,0-203-0-11514,T,1969,21:00,MIN,-16.6,,,
9360,0-203-0-11514,T,1970,AVG,AVG,9.5,,,
9364,0-203-0-11514,T,1970,AVG,MAX,25.2,,,
9368,0-203-0-11514,T,1970,AVG,MIN,-6.6,,,
9372,0-203-0-11514,T,1970,07:00,AVG,7.5,,,
9376,0-203-0-11514,T,1970,07:00,MAX,22.8,,,
9380,0-203-0-11514,T,1970,07:00,MIN,-11.3,,,
9384,0-203-0-11514,T,1970,14:00,AVG,11.9,,,
9388,0-203-0-11514,T,1970,14:00,MAX,31.8,,,
9392,0-203-0-11514,T,1970,14:00,MIN,-5.8,,,
9396,0-203-0-11514,T,1970,21:00,AVG,9.2,,,
9400,0-203-0-11514,T,1970,21:00,MAX,25.6,,,
9404,0-203-0-11514,T,1970,21:00,MIN,-7.2,,,
9408,0-203-0-11514,T,1971,AVG,AVG,10.1,,,
9412,0-203-0-11514,T,1971,AVG,MAX,27.3,,,
9416,0-203-0-11514,T,1971,AVG,MIN,-13.7,,,
9420,0-203-0-11514,T,1971,07:00,AVG,7.6,,,
9424,0-203-0-11514,T,1971,07:00,MAX,21.6,,,
9428,0-203-0-11514,T,1971,07:00,MIN,-15.2,,,
9432,0-203-0-11514,T,1971,14:00,AVG,12.8,,,
9436,0-203-0-11514,T,1971,14:00,MAX,33.4,,,
9440,0-203-0-11514,T,1971,14:00,MIN,-11.6,,,
9444,0-203-0-11514,T,1971,21:00,AVG,9.9,,,
9448,0-203-0-11514,T,1971,21:00,MAX,27.4,*,,
9452,0-203-0-11514,T,1971,21:00,MIN,-14.1,,,
9456,0-203-0-11514,T,1972,AVG,AVG,9.8,,,
9460,0-203-0-11514,T,1972,AVG,MAX,27.0,,,
9464,0-203-0-11514,T,1972,AVG,MIN,-8.5,,,
9468,0-203-0-11514,T,1972,07:00,AVG,7.4,,,
9472,0-203-0-11514,T,1972,07:00,MAX,22.1,,,
9476,0-203-0-11514,T,1972,07:00,MIN,-10.2,,,
9480,0-203-0-11514,T,1972,14:00,AVG,12.4,,,
9484,0-203-0-11514,T,1972,14:00,MAX,32.8,,,
9488,0-203-0-11514,T,1972,14:00,MIN,-7.8,,,
9492,0-203-0-11514,T,1972,21:00,AVG,9.7,,,
9496,0-203-0-11514,T,1972,21:00,MAX,27.2,,,
9500,0-203-0-11514,T,1972,21:00,MIN,-9.4,,,
9504,0-203-0-11514,T,1973,AVG,AVG,10.0,,,
9508,0-203-0-11514,T,1973,AVG,MAX,25.2,,,
9512,0-203-0-11514,T,1973,AVG,MIN,-7.7,,,
9516,0-203-0-11514,T,1973,07:00,AVG,7.3,,,
9520,0-203-0-11514,T,1973,07:00,MAX,21.6,,,
9524,0-203-0-11514,T,1973,07:00,MIN,-10.5,,,
9528,0-203-0-11514,T,1973,14:00,AVG,12.8,,,
9532,0-203-0-11514,T,1973,14:00,MAX,30.8,,,
9536,0-203-0-11514,T,1973,14:00,MIN,-5.4,,,
9540,0-203-0-11514,T,1973,21:00,AVG,9.9,,,
9544,0-203-0-11514,T,1973,21:00,MAX,26.1,,,
9548,0-203-0-11514,T,1973,21:00,MIN,-8.9,,,
9552,0-203-0-11514,T,1974,AVG,AVG,10.7,,,
9556,0-203-0-11514,T,1974,AVG,MAX,26.4,,,
9560,0-203-0-11514,T,1974,AVG,MIN,-0.7,,,
9564,0-203-0-11514,T,1974,07:00,AVG,8.5,,,
9568,0-203-0-11514,T,1974,07:00,MAX,20.5,,,
9572,0-203-0-11514,T,1974,07:00,MIN,-2.2,,,
9576,0-203-0-11514,T,1974,14:00,AVG,13.4,,,
9580,0-203-0-11514,T,1974,14:00,MAX,34.7,,,
9584,0-203-0-11514,T,1974,14:00,MIN,0.4,*,,
9588,0-203-0-11514,T,1974,21:00,AVG,10.5,,,
9592,0-203-0-11514,T,1974,21:00,MAX,26.0,*,,
9596,0-203-0-11514,T,1974,21:00,MIN,-1.2,,,
9600,0-203-0-11514,T,1975,AVG,AVG,10.6,,,
9604,0-203-0-11514,T,1975,AVG,MAX,25.8,,,
9608,0-203-0-11514,T,1975,AVG,MIN,-6.9,,,
9612,0-203-0-11514,T,1975,07:00,AVG,8.3,,,
9616,0-203-0-11514,T,1975,07:00,MAX,22.0,,,
9620,0-203-0-11514,T,1975,07:00,MIN,-11.4,,,
9624,0-203-0-11514,T,1975,14:00,AVG,13.3,,,
9628,0-203-0-11514,T,1975,14:00,MAX,30.6,,,
9632,0-203-0-11514,T,1975,14:00,MIN,-5.5,,,
9636,0-203-0-11514,T,1975,21:00,AVG,10.5,,,
9640,0-203-0-11514,T,1975,21:00,MAX,26.3,,,
9644,0-203-0-11514,T,1975,21:00,MIN,-6.2,,,
9648,0-203-0-11514,T,1976,AVG,AVG,10.2,,,
9652,0-203-0-11514,T,1976,AVG,MAX,28.1,,,
9656,0-203-0-11514,T,1976,AVG,MIN,-8.5,,,
9660,0-203-0-11514,T,1976,07:00,AVG,7.7,,,
9664,0-203-0-11514,T,1976,07:00,MAX,22.8,,,
9668,0-203-0-11514,T,1976,07:00,MIN,-12.5,,,
9672,0-203-0-11514,T,1976,14:00,AVG,12.8,,,
9676,0-203-0-11514,T,1976,14:00,MAX,33.7,,,
9680,0-203-0-11514,T,1976,14:00,MIN,-7.3,,,
9684,0-203-0-11514,T,1976,21:00,AVG,10.2,,,
9688,0-203-0-11514,T,1976,21:00,MAX,29.1,,,
9692,0-203-0-11514,T,1976,21:00,MIN,-8.7,,,
9696,0-203-0-11514,T,1977,AVG,AVG,10.3,,,
9700,0-203-0-11514,T,1977,AVG,MAX,25.0,,,
9704,0-203-0-11514,T,1977,AVG,MIN,-8.3,,,
9708,0-203-0-11514,T,1977,07:00,AVG,8.1,,,
9712,0-203-0-11514,T,1977,07:00,MAX,20.7,,,
9716,0-203-0-11514,T,1977,07:00,MIN,-9.3,,,
9720,0-203-0-11514,T,1977,14:00,AVG,12.7,,,
9724,0-203-0-11514,T,1977,14:00,MAX,30.7,,,
9728,0-203-0-11514,T,1977,14:00,MIN,-6.4,,,
9732,0-203-0-11514,T,1977,21:00,AVG,10.1,,,
9736,0-203-0-11514,T,1977,21:00,MAX,25.2,,,
9740,0-203-0-11514,T,1977,21:00,MIN,-8.8,,,
9744,0-203-0-11514,T,1978,AVG,AVG,9.6,,,
9748,0-203-0-11514,T,1978,AVG,MAX,24.9,,,
9752,0-203-0-11514,T,1978,AVG,MIN,-6.0,,,
9756,0-203-0-11514,T,1978,07:00,AVG,7.5,,,
9760,0-203-0-11514,T,1978,07:00,MAX,21.2,,,
9764,0-203-0-11514,T,1978,07:00,MIN,-11.1,,,
9768,0-203-0-11514,T,1978,14:00,AVG,12.0,,,
9772,0-203-0-11514,T,1978,14:00,MAX,30.1,,,
9776,0-203-0-11514,T,1978,14:00,MIN,-5.3,,,
9780,0-203-0-11514,T,1978,21:00,AVG,9.4,,,
9784,0-203-0-11514,T,1978,21:00,MAX,25.0,,,
9788,0-203-0-11514,T,1978,21:00,MIN,-9.2,,,
9792,0-203-0-11514,T,1979,AVG,AVG,9.9,,,
9796,0-203-0-11514,T,1979,AVG,MAX,26.8,,,
9800,0-203-0-11514,T,1979,AVG,MIN,-13.9,,,
9804,0-203-0-11514,T,1979,07:00,AVG,7.4,,,
9808,0-203-0-11514,T,1979,07:00,MAX,23.5,,,
9812,0-203-0-11514,T,1979,07:00,MIN,-16.6,,,
9816,0-203-0-11514,T,1979,14:00,AVG,12.5,,,
9820,0-203-0-11514,T,1979,14:00,MAX,31.6,,,
9824,0-203-0-11514,T,1979,14:00,MIN,-14.4,,,
9828,0-203-0-11514,T,1979,21:00,AVG,9.7,,,
9832,0-203-0-11514,T,1979,21:00,MAX,27.4,,,
9836,0-203-0-11514,T,1979,21:00,MIN,-12.2,,,
9840,0-203-0-11514,T,1980,AVG,AVG,9.0,,,
9844,0-203-0-11514,T,1980,AVG,MAX,25.8,,,
9848,0-203-0-11514,T,1980,AVG,MIN,-12.7,,,
9852,0-203-0-11514,T,1980,07:00,AVG,6.9,,,
9856,0-203-0-11514,T,1980,07:00,MAX,24.7,,,
9860,0-203-0-11514,T,1980,07:00,MIN,-15.4,,,
9864,0-203-0-11514,T,1980,14:00,AVG,11.4,,,
9868,0-203-0-11514,T,1980,14:00,MAX,31.3,,,
9872,0-203-0-11514,T,1980,14:00,MIN,-10.8,,,
9876,0-203-0-11514,T,1980,21:00,AVG,8.8,,,
9880,0-203-0-11514,T,1980,21:00,MAX,26.5,,,
9884,0-203-0-11514,T,1980,21:00,MIN,-12.4,,,
9888,0-203-0-11514,T,1981,AVG,AVG,10.1,,,
9892,0-203-0-11514,T,1981,AVG,MAX,25.5,,,
9896,0-203-0-11514,T,1981,AVG,MIN,-9.0,,,
9900,0-203-0-11514,T,1981,07:00,AVG,7.8,,,
9904,0-203-0-11514,T,1981,07:00,MAX,22.2,,,
9908,0-203-0-11514,T,1981,07:00,MIN,-12.8,,,
9912,0-203-0-11514,T,1981,14:00,AVG,12.6,,,
9916,0-203-0-11514,T,1981,14:00,MAX,30.6,,,
9920,0-203-0-11514,T,1981,14:00,MIN,-8.4,,,
9924,0-203-0-11514,T,1981,21:00,AVG,10.0,,,
9928,0-203-0-11514,T,1981,21:00,MAX,25.9,,,
9932,0-203-0-11514,T,1981,21:00,MIN,-8.8,,,
9936,0-203-0-11514,T,1982,AVG,AVG,10.6,,,
9940,0-203-0-11514,T,1982,AVG,MAX,26.7,,,
9944,0-203-0-11514,T,1982,AVG,MIN,-13.8,,,
9948,0-203-0-11514,T,1982,07:00,AVG,7.9,,,
9952,0-203-0-11514,T,1982,07:00,MAX,21.4,*,,
9956,0-203-0-11514,T,1982,07:00,MIN,-18.5,,,
9960,0-203-0-11514,T,1982,14:00,AVG,13.4,,,
9964,0-203-0-11514,T,1982,14:00,MAX,31.5,,,
9968,0-203-0-11514,T,1982,14:00,MIN,-11.4,,,
9972,0-203-0-11514,T,1982,21:00,AVG,10.5,,,
9976,0-203-0-11514,T,1982,21:00,MAX,27.2,,,
9980,0-203-0-11514,T,1982,21:00,MIN,-14.8,,,
9984,0-203-0-11514,T,1983,AVG,AVG,10.9,,,
9988,0-203-0-11514,T,1983,AVG,MAX,29.8,,,
9992,0-203-0-11514,T,1983,AVG,MIN,-6.4,,,
9996,0-203-0-11514,T,1983,07:00,AVG,8.4,,,
10000,0-203-0-11514,T,1983,07:00,MAX,22.9,*,,
10004,0-203-0-11514,T,1983,07:00,MIN,-13.6,,,
10008,0-203-0-11514,T,1983,14:00,AVG,13.6,,,
10012,0-203-0-11514,T,1983,14:00,MAX,37.6,,,
10016,0-203-0-11514,T,1983,14:00,MIN,-4.8,,,
10020,0-203-0-11514,T,1983,21:00,AVG,10.9,,,
10024,0-203-0-11514,T,1983,21:00,MAX,30.0,,,
10028,0-203-0-11514,T,1983,21:00,MIN,-7.3,,,
10032,0-203-0-11514,T,1984,AVG,AVG,9.8,,,
10036,0-203-0-11514,T,1984,AVG,MAX,29.1,,,
10040,0-203-0-11514,T,1984,AVG,MIN,-5.5,,,
10044,0-203-0-11514,T,1984,07:00,AVG,7.6,,,
10048,0-203-0-11514,T,1984,07:00,MAX,24.3,,,
10052,0-203-0-11514,T,1984,07:00,MIN,-10.3,,,
10056,0-203-0-11514,T,1984,14:00,AVG,12.2,,,
10060,0-203-0-11514,T,1984,14:00,MAX,35.6,,,
10064,0-203-0-11514,T,1984,14:00,MIN,-3.6,,,
10068,0-203-0-11514,T,1984,21:00,AVG,9.6,,,
10072,0-203-0-11514,T,1984,21:00,MAX,29.3,,,
10076,0-203-0-11514,T,1984,21:00,MIN,-5.9,,,
10080,0-203-0-11514,T,1985,AVG,AVG,9.3,,,
10084,0-203-0-11514,T,1985,AVG,MAX,25.7,,,
10088,0-203-0-11514,T,1985,AVG,MIN,-18.0,,,
10092,0-203-0-11514,T,1985,07:00,AVG,7.0,,,
10096,0-203-0-11514,T,1985,07:00,MAX,20.9,,,
10100,0-203-0-11514,T,1985,07:00,MIN,-20.2,,,
10104,0-203-0-11514,T,1985,14:00,AVG,11.8,,,
10108,0-203-0-11514,T,1985,14:00,MAX,30.8,,,
10112,0-203-0-11514,T,1985,14:00,MIN,-15.6,,,
10116,0-203-0-11514,T,1985,21:00,AVG,9.2,,,
10120,0-203-0-11514,T,1985,21:00,MAX,26.1,,,
10124,0-203-0-11514,T,1985,21:00,MIN,-18.4,,,
10128,0-203-0-11514,T,1986,AVG,AVG,10.0,,,
10132,0-203-0-11514,T,1986,AVG,MAX,26.6,,,
10136,0-203-0-11514,T,1986,AVG,MIN,-11.7,,,
10140,0-203-0-11514,T,1986,07:00,AVG,7.6,,,
10144,0-203-0-11514,T,1986,07:00,MAX,22.3,,,
10148,0-203-0-11514,T,1986,07:00,MIN,-14.8,,,
10152,0-203-0-11514,T,1986,14:00,AVG,12.8,,,
10156,0-203-0-11514,T,1986,14:00,MAX,33.2,,,
10160,0-203-0-11514,T,1986,14:00,MIN,-11.4,,,
10164,0-203-0-11514,T,1986,21:00,AVG,9.8,,,
10168,0-203-0-11514,T,1986,21:00,MAX,27.7,,,
10172,0-203-0-11514,T,1986,21:00,MIN,-11.8,,,
10176,0-203-0-11514,T,1987,AVG,AVG,9.3,,,
10180,0-203-0-11514,T,1987,AVG,MAX,26.4,,,
10184,0-203-0-11514,T,1987,AVG,MIN,-15.9,*,,
10188,0-203-0-11514,T,1987,07:00,AVG,7.1,,,
10192,0-203-0-11514,T,1987,07:00,MAX,23.4,,,
10196,0-203-0-11514,T,1987,07:00,MIN,-19.4,,,
10200,0-203-0-11514,T,1987,14:00,AVG,11.7,,,
10204,0-203-0-11514,T,1987,14:00,MAX,30.7,,,
10208,0-203-0-11514,T,1987,14:00,MIN,-15.8,,,
10212,0-203-0-11514,T,1987,21:00,AVG,9.2,,,
10216,0-203-0-11514,T,1987,21:00,MAX,26.9,,,
10220,0-203-0-11514,T,1987,21:00,MIN,-16.5,,,
10224,0-203-0-11514,T,1988,AVG,AVG,10.9,,,
10228,0-203-0-11514,T,1988,AVG,MAX,27.8,,,
10232,0-203-0-11514,T,1988,AVG,MIN,-4.8,,,
10236,0-203-0-11514,T,1988,07:00,AVG,8.6,,,
10240,0-203-0-11514,T,1988,07:00,MAX,23.9,,,
10244,0-203-0-11514,T,1988,07:00,MIN,-7.9,,,
10248,0-203-0-11514,T,1988,14:00,AVG,13.3,,,
10252,0-203-0-11514,T,1988,14:00,MAX,31.9,,,
10256,0-203-0-11514,T,1988,14:00,MIN,-2.7,,,
10260,0-203-0-11514,T,1988,21:00,AVG,10.8,,,
10264,0-203-0-11514,T,1988,21:00,MAX,28.6,,,
10268,0-203-0-11514,T,1988,21:00,MIN,-6.1,,,
10272,0-203-0-11514,T,1989,AVG,AVG,11.2,,,
10276,0-203-0-11514,T,1989,AVG,MAX,27.4,,,
10280,0-203-0-11514,T,1989,AVG,MIN,-7.1,,,
10284,0-203-0-11514,T,1989,07:00,AVG,8.8,,,
10288,0-203-0-11514,T,1989,07:00,MAX,23.5,,,
10292,0-203-0-11514,T,1989,07:00,MIN,-8.9,,,
10296,0-203-0-11514,T,1989,14:00,AVG,13.9,,,
10300,0-203-0-11514,T,1989,14:00,MAX,33.2,,,
10304,0-203-0-11514,T,1989,14:00,MIN,-5.0,,,
10308,0-203-0-11514,T,1989,21:00,AVG,11.1,,,
10312,0-203-0-11514,T,1989,21:00,MAX,27.9,,,
10316,0-203-0-11514,T,1989,21:00,MIN,-7.8,,,
10320,0-203-0-11514,T,1990,AVG,AVG,11.4,,,
10324,0-203-0-11514,T,1990,AVG,MAX,26.9,,,
10328,0-203-0-11514,T,1990,AVG,MIN,-7.8,,,
10332,0-203-0-11514,T,1990,07:00,AVG,8.8,,,
10336,0-203-0-11514,T,1990,07:00,MAX,23.5,,,
